min_price,max_price,cats,dogs,pet_policy_text,min_beds,max_beds,min_baths,max_baths,house_type,year_built,address,postal_code,state,city,pictures,pictures1,lat,lon,county,db
2828.0,4754.0,True,True,,0,2,1.0,2.0,apartment,2020.0,220 SE 2nd St,33301,FL,Fort Lauderdale,https://ar.rdcpix.com/d12e30679a20a9d3c96ddf41548d06bfc-f3311376574od-w480_h360_x2.webp,https://ar.rdcpix.com/d12e30679a20a9d3c96ddf41548d06bfc-f2780376810od-w480_h360_x2.webp,26.120493,-80.14078,Broward,843688098745843713 - 220 SE 2nd St
2280.0,3570.0,True,True,,0,3,1.0,2.0,apartment,2022.0,2750 SW 113th Ln,33025,FL,Miramar,https://ar.rdcpix.com/49a9911af33e0e3eb24fde00f36ca2e4c-f366308182od-w480_h360_x2.webp,https://ar.rdcpix.com/49a9911af33e0e3eb24fde00f36ca2e4c-f2549838047od-w480_h360_x2.webp,,,Broward,843688099355033601 - 2750 SW 113th Ln
1718.0,2243.0,True,True,"Grand Central is a pet-friendly community; we love our furry friends! There is a one-time, non-refundable pet fee of $450 for the 1st pet and $700 for the 2nd pet. There is a $25 monthly pet rent per pet and a maximum of 2 pets per home. Breed and...",1,2,1.0,2.0,apartment,2019.0,4944 S Cleveland Ave,33907,FL,Fort Myers,https://ar.rdcpix.com/39f2db2f5c886a164c72f32a460ab0eec-f3179016028od-w480_h360_x2.webp,https://ar.rdcpix.com/39f2db2f5c886a164c72f32a460ab0eec-f3569507369od-w480_h360_x2.webp,26.588885,-81.872133,Lee,843688099982606337 - 4944 S Cleveland Ave
1245.0,2160.0,True,True,,1,3,1.0,2.0,apartment,2020.0,9702 Gableview Dr,34668,FL,Port Richey,https://ar.rdcpix.com/9c36e3771c4f7da1a94b1fec4cd70311c-f252914487od-w480_h360_x2.webp,https://ar.rdcpix.com/9c36e3771c4f7da1a94b1fec4cd70311c-f1890833516od-w480_h360_x2.webp,,,Pasco,843688100577345537 - 9702 Gableview Dr
2098.0,3250.0,True,True,"We welcome two pets per apartment home. Certain aggressive breeds, including mixed breeds, are restricted at all Cortland communities. Please call our Leasing Office for complete pet policy.",1,3,1.0,2.0,apartment,1986.0,8961-9041 SW 142nd Ave,33186,FL,Miami,https://ar.rdcpix.com/c1980f9a5bc4a186f9a262816ddeba22c-f375241119od-w480_h360_x2.webp,https://ar.rdcpix.com/c1980f9a5bc4a186f9a262816ddeba22c-f1600804018od-w480_h360_x2.webp,25.68428,-80.42268,Miami-Dade,843688101239324673 - 8961-9041 SW 142nd Ave
1715.0,2640.0,True,True,,1,3,1.0,2.0,apartment,2017.0,1595 Marden Ridge Loop,32703,FL,Apopka,https://ar.rdcpix.com/a2c4eed295e9153b8e4b3c9d8c653e77c-f3697219868od-w480_h360_x2.webp,https://ar.rdcpix.com/a2c4eed295e9153b8e4b3c9d8c653e77c-f978230359od-w480_h360_x2.webp,28.655588,-81.526567,Orange,843688101852250113 - 1595 Marden Ridge Loop
1439.0,2191.0,True,True,We welcome 2 pets per apartment home. There is a $400 non-refundable pet fee per pet. Monthly rent is $25/pet/month.,1,3,1.0,2.0,apartment,1996.0,631 Lotus Landing Blvd,32714,FL,Altamonte Springs,https://ar.rdcpix.com/ac93eb58599ce03d20bd162986f394afc-f4030408014od-w480_h360_x2.webp,https://ar.rdcpix.com/ac93eb58599ce03d20bd162986f394afc-f2136553069od-w480_h360_x2.webp,28.645998,-81.419322,Seminole,843688102448988161 - 631 Lotus Landing Blvd
1270.0,1689.0,True,True,We use a third-party pet application service called PetScreening that is both simple and secure while storing your pet's information in one place. See website for details.,1,3,1.0,2.0,apartment,1990.0,6710 Collins Rd,32244,FL,Jacksonville,https://ar.rdcpix.com/cdd85c9148be30bcfd74b11359505d62c-f1493932470od-w480_h360_x2.webp,https://ar.rdcpix.com/cdd85c9148be30bcfd74b11359505d62c-f1289565137od-w480_h360_x2.webp,30.20383,-81.75262,Duval,843688103071285249 - 6710 Collins Rd
1698.0,2566.0,True,True,pet rent and pet fee is per pet,1,3,1.0,2.0,apartment,2002.0,10800 Brighton Bay Blvd NE,33716,FL,Saint Petersburg,https://ar.rdcpix.com/072e3ca2bde08ce00c1fbbaa0cd06a50c-f1191763034od-w480_h360_x2.webp,https://ar.rdcpix.com/072e3ca2bde08ce00c1fbbaa0cd06a50c-f943275484od-w480_h360_x2.webp,27.871303,-82.626212,Pinellas,843688103739817985 - 10800 Brighton Bay Blvd NE
1591.0,1926.0,True,True,,1,3,1.0,3.0,apartment,2022.0,5905 Simpson Rd,33578,FL,Riverview,https://ar.rdcpix.com/d2b212f4ae75cd40971cf87b17ddee33c-f4286612858od-w480_h360_x2.webp,https://ar.rdcpix.com/d2b212f4ae75cd40971cf87b17ddee33c-f3515679121od-w480_h360_x2.webp,27.89507,-82.326986,Hillsborough,843688104332754945 - 5905 Simpson Rd
3525.0,4454.0,True,True,,2,4,2.5,3.0,apartment,2022.0,4091 W Palm Aire Dr,33069,FL,Pompano Beach,https://ar.rdcpix.com/828733efa6892131cadc997e680a3490c-f2432085298od-w480_h360_x2.webp,https://ar.rdcpix.com/828733efa6892131cadc997e680a3490c-f1626909987od-w480_h360_x2.webp,26.218198,-80.178984,Broward,843688104932474881 - 4091 W Palm Aire Dr
1935.0,2300.0,True,True,,1,3,1.0,2.0,apartment,2021.0,5546 Autumn Ridge Rd,33805,FL,Lakeland,https://ar.rdcpix.com/0f35dbb98854227157b42df2d93ced9ec-f1642117102od-w480_h360_x2.webp,https://ar.rdcpix.com/0f35dbb98854227157b42df2d93ced9ec-f2627195192od-w480_h360_x2.webp,,,Polk,843688105620635649 - 5546 Autumn Ridge Rd
2625.0,2775.0,True,True,,2,3,2.0,2.5,apartment,2008.0,4463 Greens Edge Blvd,33916,FL,Fort Myers,https://ar.rdcpix.com/311dcfc1e8642d2c3d80fbb961229b25c-f393484876od-w480_h360_x2.webp,https://ar.rdcpix.com/311dcfc1e8642d2c3d80fbb961229b25c-f1540905147od-w480_h360_x2.webp,26.617212,-81.825176,Lee,843688106230022145 - 4463 Greens Edge Blvd
1810.0,3029.0,True,True,,1,3,1.0,2.0,apartment,2017.0,10601 Gandy Blvd N,33702,FL,Saint Petersburg,https://ar.rdcpix.com/b79d38d56e4b94e66d6319dcb16aa95ac-f1358938322od-w480_h360_x2.webp,https://ar.rdcpix.com/b79d38d56e4b94e66d6319dcb16aa95ac-f2899716485od-w480_h360_x2.webp,27.869144,-82.624659,Pinellas,843688106829709313 - 10601 Gandy Blvd N
1277.0,1795.0,True,True,One-Time Fee is Non-Refundable. Pet Rent and Fee is charged per pet,1,3,1.0,3.0,apartment,1990.0,205 SW 75th St,32607,FL,Gainesville,https://ar.rdcpix.com/4093e63d1c0826b54349eebbdfa0b299c-f2484681503od-w480_h360_x2.webp,https://ar.rdcpix.com/4093e63d1c0826b54349eebbdfa0b299c-f3531180312od-w480_h360_x2.webp,29.650135,-82.420359,Alachua,843688107442307073 - 205 SW 75th St
1653.0,2030.0,True,True,Pet Fees and Deposits Vary by Property. Please contact the appropriate leasing office with any questions. Assistance animals are always welcome without deposit or fee.,1,3,1.0,2.0,apartment,2004.0,2042 Arrowgrass Dr,33544,FL,Wesley Chapel,https://ar.rdcpix.com/772cfe240177038af82e36226a988ff1c-f1782701593od-w480_h360_x2.webp,https://ar.rdcpix.com/772cfe240177038af82e36226a988ff1c-f538021824od-w480_h360_x2.webp,28.18704,-82.36779,Pasco,843688108064997377 - 2042 Arrowgrass Dr
1480.0,1790.0,True,True,,2,3,2.0,2.0,apartment,2009.0,5337 Esplanade Park Cir,32839,FL,Orlando,https://ar.rdcpix.com/979c8ee910a0181b32808c8b1046e3ddc-f2951814482od-w480_h360_x2.webp,https://ar.rdcpix.com/979c8ee910a0181b32808c8b1046e3ddc-f1309976891od-w480_h360_x2.webp,28.483902,-81.404077,Orange,843688108660654081 - 5337 Esplanade Park Cir
2764.0,3404.0,True,True,Please call for more information.,3,4,2.5,3.0,townhomes,2008.0,1427 SE 24th Pl,33035,FL,Homestead,https://ar.rdcpix.com/64ea57e197b3383f274b67451b25ab77c-f676053245od-w480_h360_x2.webp,https://ar.rdcpix.com/64ea57e197b3383f274b67451b25ab77c-f3206786072od-w480_h360_x2.webp,25.455124,-80.437761,Miami-Dade,843688109257949185 - 1427 SE 24th Pl
1501.0,2220.0,True,True,Pet fee is $300 per pet non-refundable. Monthly pet rent is $25 per pet./Our community is Top Dog when it comes to furry family members. We welcome a maximum of two wet noses per apartment home up to 30 lbs.,1,4,1.0,3.0,apartment,1999.0,4100 Arrow Ridge Pl,34741,FL,Kissimmee,https://ar.rdcpix.com/f0f4bca0203afb403d6662d9c61efa38c-f1182653912od-w480_h360_x2.webp,https://ar.rdcpix.com/f0f4bca0203afb403d6662d9c61efa38c-f4170097034od-w480_h360_x2.webp,28.314587,-81.448656,Osceola,843688109850656769 - 4100 Arrow Ridge Pl
1490.0,1600.0,True,True,,3,4,3.0,4.0,apartment,2008.0,1694 Baldwin Park Dr,32304,FL,Tallahassee,https://ar.rdcpix.com/5b74d52fb8a44aead1ab803cc13e3b3dc-f971222230od-w480_h360_x2.webp,https://ar.rdcpix.com/5b74d52fb8a44aead1ab803cc13e3b3dc-f626848371od-w480_h360_x2.webp,30.43151,-84.35101,Leon,843688110535639041 - 1694 Baldwin Park Dr
2225.0,4069.0,True,True,,0,2,1.0,2.0,apartment,2017.0,1721 SE 17th St,33316,FL,Fort Lauderdale,https://ar.rdcpix.com/707f62c3c1489c3cc30699d759a3f0b7c-f2338710269od-w480_h360_x2.webp,https://ar.rdcpix.com/707f62c3c1489c3cc30699d759a3f0b7c-f4140122078od-w480_h360_x2.webp,26.10199,-80.12396,Broward,843688111351955457 - 1721 SE 17th St
1625.0,2895.0,True,True,,1,3,1.0,2.5,single_family,2022.0,1850 N Williamson Blvd,32117,FL,Daytona Beach,https://ar.rdcpix.com/235f2cade58527eb17ff0d85f79c2ad3c-f2439297291od-w480_h360_x2.webp,https://ar.rdcpix.com/235f2cade58527eb17ff0d85f79c2ad3c-f3511196214od-w480_h360_x2.webp,29.236275,-81.09817,Volusia,843688111997026305 - 1850 N Williamson Blvd
2205.0,3425.0,True,True,Animal Meeting Required. No Pet Deposit. Pet Fee $575 for one pet and $825 for two. This includes DNA testing (Non-refundable). Pet rent is $10.00 per pet. Max weight is 75 lbs combined. Breed Restrictions Apply.,1,3,1.0,2.0,apartment,2016.0,3545 W 98th St,33018,FL,Hialeah,https://ar.rdcpix.com/c239e00649e7bcfa9779ee7b8229e23ec-f1694620804od-w480_h360_x2.webp,https://ar.rdcpix.com/c239e00649e7bcfa9779ee7b8229e23ec-f1224835996od-w480_h360_x2.webp,25.911997,-80.355781,Miami-Dade,843688112614244353 - 3545 W 98th St
2165.0,2994.0,True,True,$350 fee for 2 pets/Test,1,3,1.0,2.0,apartment,1995.0,9817 Arbor Oaks Ln,33428,FL,Boca Raton,https://ar.rdcpix.com/4f5797f099b13cd348fb571de6f8b277c-f1731278578od-w480_h360_x2.webp,https://ar.rdcpix.com/4f5797f099b13cd348fb571de6f8b277c-f54004978od-w480_h360_x2.webp,26.358305,-80.20033,Palm Beach,843688113212850177 - 9817 Arbor Oaks Ln
2515.0,3075.0,True,True,,1,3,1.0,2.5,apartment,1989.0,21925 Mizner Way,33433,FL,Boca Raton,https://ar.rdcpix.com/254ed7ca7a04f96c79fecc3ce687387fc-f2045872422od-w480_h360_x2.webp,https://ar.rdcpix.com/254ed7ca7a04f96c79fecc3ce687387fc-f4277114612od-w480_h360_x2.webp,26.351017,-80.171594,Palm Beach,843688113828921345 - 21925 Mizner Way
1695.0,2515.0,True,True,Pets Welcome *One time pet fee and rent are per pet,1,4,1.0,2.5,apartment,1997.0,212 Katherine Blvd,34684,FL,Palm Harbor,https://ar.rdcpix.com/0a0ea7d8c5679e3787d0d86890c05455c-f48859429od-w480_h360_x2.webp,https://ar.rdcpix.com/0a0ea7d8c5679e3787d0d86890c05455c-f1217075114od-w480_h360_x2.webp,28.06919,-82.71131,Pinellas,843688114461048833 - 212 Katherine Blvd
1852.0,2465.0,True,True,,1,2,1.0,2.0,apartment,1987.0,6175 Reflections Blvd,33462,FL,Lantana,https://ar.rdcpix.com/053de56028af01e80cf5605d886e2f0fc-f2827681336od-w480_h360_x2.webp,https://ar.rdcpix.com/053de56028af01e80cf5605d886e2f0fc-f3538171278od-w480_h360_x2.webp,26.585429,-80.087519,Palm Beach,843688115693158401 - 6175 Reflections Blvd
2009.0,2757.0,True,True,1st Pet,1,3,1.5,2.0,apartment,1982.0,665 Ives Dairy Rd,33179,FL,Miami,https://ar.rdcpix.com/ae171845b6636a01b53614d1152199bbc-f616674927od-w480_h360_x2.webp,https://ar.rdcpix.com/ae171845b6636a01b53614d1152199bbc-f657011870od-w480_h360_x2.webp,25.96189,-80.18852,Miami-Dade,843688116293304321 - 665 Ives Dairy Rd
1540.0,1952.0,True,True,,1,3,1.0,2.0,apartment,2013.0,2300 Bluff Oak Way,32311,FL,Tallahassee,https://ar.rdcpix.com/d655bb1435966cc86facc55706d91389c-f1814578780od-w480_h360_x2.webp,https://ar.rdcpix.com/d655bb1435966cc86facc55706d91389c-f2983558296od-w480_h360_x2.webp,30.41437,-84.23227,Leon,843688116928839681 - 2300 Bluff Oak Way
1508.0,2092.0,False,False,,1,2,1.0,2.0,apartment,2021.0,7035 Broad Way,33837,FL,Davenport,https://ar.rdcpix.com/ed3f00e59642077a686663b1b2917668c-f1361327315od-w480_h360_x2.webp,https://ar.rdcpix.com/ed3f00e59642077a686663b1b2917668c-f1463197193od-w480_h360_x2.webp,,,Polk,843688117535178753 - 7035 Broad Way
1319.0,1879.0,True,True,"Pet Screening required/Pet Screening required, No aggressive breeds.",1,3,1.0,2.0,apartment,2017.0,3810 Buck Lake Rd,32317,FL,Tallahassee,https://ar.rdcpix.com/52a92f904d9c32c0034837f4c0cfd1bfc-f114788775od-w480_h360_x2.webp,https://ar.rdcpix.com/52a92f904d9c32c0034837f4c0cfd1bfc-f537721751od-w480_h360_x2.webp,30.46489,-84.21377,Leon,843688118128181249 - 3810 Buck Lake Rd
2796.0,7237.0,False,True,,1,3,1.0,3.5,apartment,2021.0,815 Water St,33602,FL,Tampa,https://ar.rdcpix.com/3c42a4cbea421c6134976f0d519a5eb0c-f2322226974od-w480_h360_x2.webp,https://ar.rdcpix.com/3c42a4cbea421c6134976f0d519a5eb0c-f3078423891od-w480_h360_x2.webp,27.9427,-82.45023,Hillsborough,843688118724460545 - 815 Water St
2764.0,3080.0,True,True,,3,4,2.0,2.0,single_family,2022.0,2150 Ranch Side Rd,34744,FL,Kissimmee,https://ar.rdcpix.com/4bebe60bd59fb6c362a522e04ac98b2cc-f1804226548od-w480_h360_x2.webp,https://ar.rdcpix.com/4bebe60bd59fb6c362a522e04ac98b2cc-f3597828370od-w480_h360_x2.webp,,,Osceola,843688119386112001 - 2150 Ranch Side Rd
2241.0,3855.0,True,True,,0,3,1.0,2.0,apartment,2016.0,4310 W Spruce St,33607,FL,Tampa,https://ar.rdcpix.com/fdfd23c468cf57353ece955ba810cb19c-f3050272998od-w480_h360_x2.webp,https://ar.rdcpix.com/fdfd23c468cf57353ece955ba810cb19c-f670385834od-w480_h360_x2.webp,27.958702,-82.516431,Hillsborough,843688119976067073 - 4310 W Spruce St
1559.0,2756.0,True,True,Nonrefundable Pet Fee: $350 for first pet $150 for one additional pet 2 Pet Limit- 80lbs combined,1,3,1.0,2.0,apartment,2020.0,486 Centerpointe Cir,32701,FL,Altamonte Springs,https://ar.rdcpix.com/951db03445c4baf095696ebed5a4cf81c-f3448551060od-w480_h360_x2.webp,https://ar.rdcpix.com/951db03445c4baf095696ebed5a4cf81c-f381951910od-w480_h360_x2.webp,28.669554,-81.386882,Seminole,843688120595644417 - 486 Centerpointe Cir
1946.0,2513.0,True,True,,1,2,1.0,2.0,apartment,1986.0,2000 River Reach Dr,34104,FL,Naples,https://ar.rdcpix.com/4e598cf823b30f91366f11795a87153ec-f2097965377od-w480_h360_x2.webp,https://ar.rdcpix.com/4e598cf823b30f91366f11795a87153ec-f1027280744od-w480_h360_x2.webp,26.161608,-81.780206,Collier,843688121218727937 - 2000 River Reach Dr
1491.0,2372.0,True,True,Cats Permitted/Large Dogs Permitted,1,3,1.0,2.0,apartment,2009.0,740 Savory Pl,32746,FL,Lake Mary,https://ar.rdcpix.com/60327ad21df80147e60580e5790a1599c-f2811175701od-w480_h360_x2.webp,https://ar.rdcpix.com/60327ad21df80147e60580e5790a1599c-f1651237852od-w480_h360_x2.webp,28.775162,-81.366297,Seminole,843688121824903169 - 740 Savory Pl
1740.0,2485.0,True,True,Cat/Dog,1,2,1.0,2.0,apartment,1992.0,3101 Emerald Pointe Dr,33021,FL,Hollywood,https://ar.rdcpix.com/8c144a12d6b962d1c532fc1e993e15f9c-f3723920037od-w480_h360_x2.webp,https://ar.rdcpix.com/8c144a12d6b962d1c532fc1e993e15f9c-f1832143329od-w480_h360_x2.webp,26.038851,-80.183118,Broward,843688122421248001 - 3101 Emerald Pointe Dr
1300.0,2262.0,True,True,Cat/Dog,1,3,1.0,2.0,apartment,2017.0,3050 Tamaya Blvd,32246,FL,Jacksonville,https://ar.rdcpix.com/ccf26ed8583c9de7c8b14b9ecd5d5220c-f2992388847od-w480_h360_x2.webp,https://ar.rdcpix.com/ccf26ed8583c9de7c8b14b9ecd5d5220c-f1390057195od-w480_h360_x2.webp,30.2938,-81.486215,Duval,843688123089911809 - 3050 Tamaya Blvd
1570.0,2425.0,True,True,"Under 50 lbs, fee is $300. Above 50 lbs, pet fee is $500",1,3,1.0,2.0,apartment,2007.0,2550 Citrus Tower Blvd,34711,FL,Clermont,https://ar.rdcpix.com/15b34116ea39867ed249bb0957b1be84c-f3261929261od-w480_h360_x2.webp,https://ar.rdcpix.com/15b34116ea39867ed249bb0957b1be84c-f8066640od-w480_h360_x2.webp,28.531996,-81.729806,Lake,843688123722137601 - 2550 Citrus Tower Blvd
1529.0,2059.0,True,True,,1,3,1.0,2.0,apartment,1996.0,6739 Mission Club Blvd,32821,FL,Orlando,https://ar.rdcpix.com/af32fed4a6ba8fb99897315f318a2941c-f48846982od-w480_h360_x2.webp,https://ar.rdcpix.com/af32fed4a6ba8fb99897315f318a2941c-f1870085849od-w480_h360_x2.webp,28.387197,-81.472381,Orange,843688124345253889 - 6739 Mission Club Blvd
2857.0,4117.0,True,True,,1,3,1.0,3.0,apartment,2016.0,3635 NE 1st Ave,33137,FL,Miami,https://ar.rdcpix.com/0d86d08e7029712dc5936dd0e80eddafc-f636267796od-w480_h360_x2.webp,https://ar.rdcpix.com/0d86d08e7029712dc5936dd0e80eddafc-f1957329438od-w480_h360_x2.webp,25.810929,-80.19272,Miami-Dade,843688124954312705 - 3635 NE 1st Ave
1009.0,1209.0,True,True,,1,3,1.0,2.0,apartment,1992.0,2750 Old Saint Augustine Rd,32301,FL,Tallahassee,https://ar.rdcpix.com/f4e6645e16ba6b688d91e4edcde774e9c-f2865839176od-w480_h360_x2.webp,https://ar.rdcpix.com/f4e6645e16ba6b688d91e4edcde774e9c-f360855616od-w480_h360_x2.webp,30.42345,-84.23307,Leon,843688125553737729 - 2750 Old Saint Augustine Rd
1650.0,2570.0,True,True,"Our community welcomes two pets per apartment home. There is a non-refundable pet fee in the amount of $400.00 for the first pet and $200.00 for the second. Pet rent is $30.00 per month, per pet. There is a 75 pound weight limit per pet and aggres...",1,3,1.0,2.5,apartment,2022.0,6322 Race Track Rd,32259,FL,Saint Johns,https://ar.rdcpix.com/52f76eaf5840a61b961b243638a78ac5c-f2553670151od-w480_h360_x2.webp,https://ar.rdcpix.com/52f76eaf5840a61b961b243638a78ac5c-f4082564841od-w480_h360_x2.webp,30.101236,-81.485032,St. Johns,843688126271586305 - 6322 Race Track Rd
1525.0,1950.0,True,True,,1,2,1.0,2.0,apartment,2022.0,2204 Thomas Dr,32408,FL,Panama City,https://ar.rdcpix.com/3c6cbd2e08d03b8f9f75b6463cc20c04c-f2615959282od-w480_h360_x2.webp,https://ar.rdcpix.com/3c6cbd2e08d03b8f9f75b6463cc20c04c-f1442893136od-w480_h360_x2.webp,30.163498,-85.755967,Bay,843688126871666689 - 2204 Thomas Dr
1309.0,1634.0,True,True,We welcome friendly dogs and cats with no breed or weight restrictions! All pets must be pre-approved and must be up to date on all vaccinations.,1,3,1.0,2.0,apartment,2008.0,850 Capital Walk Dr,32303,FL,Tallahassee,https://ar.rdcpix.com/726d8caff7326d052ada3d377ed1d66fc-f1359667818od-w480_h360_x2.webp,https://ar.rdcpix.com/726d8caff7326d052ada3d377ed1d66fc-f2950125025od-w480_h360_x2.webp,30.47269,-84.36352,Leon,843688127477514241 - 850 Capital Walk Dr
1450.0,1795.0,False,False,,1,2,1.0,2.0,apartment,1988.0,2351 Pine Brook Dr,34741,FL,Kissimmee,https://ar.rdcpix.com/2bf9d9ccb8c0269e759c6c7346902603c-f1445402918od-w480_h360_x2.webp,https://ar.rdcpix.com/2bf9d9ccb8c0269e759c6c7346902603c-f1500094888od-w480_h360_x2.webp,28.313044,-81.434408,Osceola,843688128113016833 - 2351 Pine Brook Dr
1810.0,3029.0,True,True,,1,3,1.0,2.0,apartment,2017.0,10601 Gandy Blvd N,33702,FL,Saint Petersburg,https://ar.rdcpix.com/b79d38d56e4b94e66d6319dcb16aa95ac-f1358938322od-w480_h360_x2.webp,https://ar.rdcpix.com/b79d38d56e4b94e66d6319dcb16aa95ac-f2899716485od-w480_h360_x2.webp,27.869144,-82.624659,Pinellas,843688128708935681 - 10601 Gandy Blvd N
1277.0,1795.0,True,True,One-Time Fee is Non-Refundable. Pet Rent and Fee is charged per pet,1,3,1.0,3.0,apartment,1990.0,205 SW 75th St,32607,FL,Gainesville,https://ar.rdcpix.com/4093e63d1c0826b54349eebbdfa0b299c-f2484681503od-w480_h360_x2.webp,https://ar.rdcpix.com/4093e63d1c0826b54349eebbdfa0b299c-f3531180312od-w480_h360_x2.webp,29.650135,-82.420359,Alachua,843688129328349185 - 205 SW 75th St
1630.0,2510.0,True,True,Cats and dogs welcome. 1 pet $300 (nonrefundable); 2 pets $500 (nonrefundable),1,3,1.0,2.0,apartment,2017.0,201 Kenbrook Way,33896,FL,Davenport,https://ar.rdcpix.com/f8d8154054e35a8770d8e99205b2e38ac-f4229465468od-w480_h360_x2.webp,https://ar.rdcpix.com/f8d8154054e35a8770d8e99205b2e38ac-f152608887od-w480_h360_x2.webp,28.25796,-81.60684,Polk,843688129961820161 - 201 Kenbrook Way
1653.0,2030.0,True,True,Pet Fees and Deposits Vary by Property. Please contact the appropriate leasing office with any questions. Assistance animals are always welcome without deposit or fee.,1,3,1.0,2.0,apartment,2004.0,2042 Arrowgrass Dr,33544,FL,Wesley Chapel,https://ar.rdcpix.com/772cfe240177038af82e36226a988ff1c-f1782701593od-w480_h360_x2.webp,https://ar.rdcpix.com/772cfe240177038af82e36226a988ff1c-f538021824od-w480_h360_x2.webp,28.18704,-82.36779,Pasco,843688130560098305 - 2042 Arrowgrass Dr
1880.0,2862.0,True,True,,1,3,1.0,2.0,apartment,2021.0,12205 Narcoossee Rd,32832,FL,Orlando,https://ar.rdcpix.com/9697b64d969ce76feb26b00fbe58883dc-f3173125288od-w480_h360_x2.webp,https://ar.rdcpix.com/9697b64d969ce76feb26b00fbe58883dc-f1472516084od-w480_h360_x2.webp,28.389653,-81.244141,Orange,843688131274735617 - 12205 Narcoossee Rd
1690.0,2555.0,True,True,,0,3,1.0,2.0,apartment,2023.0,6850 Foxtail Palm Way,34210,FL,Bradenton,https://ar.rdcpix.com/cd5b2ed93a57453aff1047e782e73a90c-f3983231140od-w480_h360_x2.webp,https://ar.rdcpix.com/cd5b2ed93a57453aff1047e782e73a90c-f3235570102od-w480_h360_x2.webp,,,Manatee,843688131870949377 - 6850 Foxtail Palm Way
2492.0,3815.0,True,True,,0,2,1.0,2.0,apartment,2020.0,3170 Coral Way,33145,FL,Miami,https://ar.rdcpix.com/22c8931a26d70f8a14064352c09f3a4bc-f2537483165od-w480_h360_x2.webp,https://ar.rdcpix.com/22c8931a26d70f8a14064352c09f3a4bc-f1592173863od-w480_h360_x2.webp,25.74988,-80.245217,Miami-Dade,843688132459528193 - 3170 Coral Way
1978.0,5575.0,False,False,,0,3,1.0,2.0,apartment,2021.0,3730 Midtown Dr,33607,FL,Tampa,https://ar.rdcpix.com/cf17d887f7370bf21bffc575dff93277c-f3886471062od-w480_h360_x2.webp,https://ar.rdcpix.com/cf17d887f7370bf21bffc575dff93277c-f2968262496od-w480_h360_x2.webp,,,Hillsborough,843688133103878145 - 3730 Midtown Dr
1830.0,2880.0,True,True,"We welcome 2 pets per apartment home. There is a $400 non-refundable pet fee for the first pet, and $200 non-refundable pet fee for the second pet. Pet rent is $25 a month per pet. There is a combined weight limit of 100 lbs. Please call our Leasi...",1,3,1.0,2.0,apartment,2022.0,701 SW Pine Island Rd,33991,FL,Cape Coral,https://ar.rdcpix.com/0ea98f1e94c6133b875aa61fd505e886c-f2833281676od-w480_h360_x2.webp,https://ar.rdcpix.com/0ea98f1e94c6133b875aa61fd505e886c-f617889247od-w480_h360_x2.webp,26.645803,-81.9894,Lee,843688133713264641 - 701 SW Pine Island Rd
1665.0,2610.0,True,True,,1,3,1.0,2.0,apartment,2020.0,450 Hillside Park St,34715,FL,Minneola,https://ar.rdcpix.com/d495d59d3c6956b75f50bb01d03a193fc-f1797403610od-w480_h360_x2.webp,https://ar.rdcpix.com/d495d59d3c6956b75f50bb01d03a193fc-f1573400270od-w480_h360_x2.webp,28.584343,-81.721978,Lake,843688134308888577 - 450 Hillside Park St
1663.0,2435.0,True,True,,1,3,1.0,2.0,apartment,2020.0,8000 Essex Point Cir,32819,FL,Orlando,https://ar.rdcpix.com/b7a3043c4ce2bee5fdfcf8a522ed6ad4c-f811027043od-w480_h360_x2.webp,https://ar.rdcpix.com/b7a3043c4ce2bee5fdfcf8a522ed6ad4c-f58451228od-w480_h360_x2.webp,28.438405,-81.458478,Orange,843688135206699009 - 8000 Essex Point Cir
2081.0,3181.0,True,True,Cat/Dog,1,3,1.0,2.0,apartment,2012.0,8485 Hammocks Blvd,33193,FL,Miami,https://ar.rdcpix.com/18f5afa1629f89453adc3747d55abf4fc-f2292042919od-w480_h360_x2.webp,https://ar.rdcpix.com/18f5afa1629f89453adc3747d55abf4fc-f787373337od-w480_h360_x2.webp,25.688923,-80.436744,Miami-Dade,843688135843512321 - 8485 Hammocks Blvd
1420.0,2030.0,True,True,,1,3,1.0,2.0,apartment,1991.0,2211 River Park Cir,32817,FL,Orlando,https://ar.rdcpix.com/13d3a6b532224635e6b16e65a1c6b19bc-f2289898113od-w480_h360_x2.webp,https://ar.rdcpix.com/13d3a6b532224635e6b16e65a1c6b19bc-f4035439332od-w480_h360_x2.webp,28.57605,-81.24131,Orange,843688136459223041 - 2211 River Park Cir
2650.0,3895.0,True,True,,1,3,1.0,3.0,apartment,2008.0,480 Hibiscus St,33401,FL,West Palm Beach,https://ar.rdcpix.com/d5560450ee6cda7baa271678651382d8c-f1613621963od-w480_h360_x2.webp,https://ar.rdcpix.com/d5560450ee6cda7baa271678651382d8c-f1732529313od-w480_h360_x2.webp,26.70832,-80.05474,Palm Beach,843688137059106817 - 480 Hibiscus St
