price,min_price,max_price,beds,min_beds,max_beds,baths,min_baths,max_baths,house_type,address,postal_code,state,city,pictures,pictures1,permalink,cats,dogs
,1438.0,2016.0,,1.0,3.0,,1.0,2.0,apartment,1050 Milano Pt,80921,CO,Colorado Springs,https://ar.rdcpix.com/fffb3fcc8cd4b72ae71237e036f71f9ac-f3469340855od-w480_h360_x2.webp,https://ar.rdcpix.com/fffb3fcc8cd4b72ae71237e036f71f9ac-f116974768od-w480_h360_x2.webp,1050-Milano-Pt_Colorado-Springs_CO_80921_M24032-77288,True,True
,1750.0,3450.0,,0.0,2.0,,1.0,2.0,apartment,2120 Blake St,80205,CO,Denver,https://ar.rdcpix.com/614e5e611c89ec832834de381713f66fc-f3915414670od-w480_h360_x2.webp,https://ar.rdcpix.com/614e5e611c89ec832834de381713f66fc-f2645456379od-w480_h360_x2.webp,2120-Blake-St_Denver_CO_80205_M24412-76440,True,True
,2015.0,4580.0,,1.0,2.0,,1.0,2.5,apartment,816 Acoma St,80204,CO,Denver,https://ar.rdcpix.com/3fa68641b96ec1bb673df117979d3076c-f1300818559od-w480_h360_x2.webp,https://ar.rdcpix.com/3fa68641b96ec1bb673df117979d3076c-f2363758957od-w480_h360_x2.webp,816-Acoma-St_Denver_CO_80204_M17571-32372,True,True
,1533.0,2548.0,,0.0,2.0,,1.0,2.0,apartment,2890 Brighton Blvd,80216,CO,Denver,https://ar.rdcpix.com/33e1ee66da6ba726b9fa530379ea4f24c-f1637501100od-w480_h360_x2.webp,https://ar.rdcpix.com/33e1ee66da6ba726b9fa530379ea4f24c-f2675162998od-w480_h360_x2.webp,2890-Brighton-Blvd_Denver_CO_80216_M12648-63792,True,True
,1180.0,1180.0,,0.0,2.0,,1.0,1.0,apartment,1506 Yuma St,80909,CO,Colorado Springs,https://ar.rdcpix.com/9d112b782f95e85c4ed3e4bd13e8aa12c-f3277569040od-w480_h360_x2.webp,https://ar.rdcpix.com/9d112b782f95e85c4ed3e4bd13e8aa12c-f2174053683od-w480_h360_x2.webp,1506-Yuma-St_Colorado-Springs_CO_80909_M22248-80236,True,True
,1375.0,1995.0,,1.0,3.0,,1.0,2.0,apartment,3630 Rialto Hts,80907,CO,Colorado Springs,https://ar.rdcpix.com/8135e2c21805c3a9d842d16bbbb3b2f0c-f3877981835od-w480_h360_x2.webp,https://ar.rdcpix.com/8135e2c21805c3a9d842d16bbbb3b2f0c-f232416168od-w480_h360_x2.webp,3630-Rialto-Hts_Colorado-Springs_CO_80907_M23585-80382,True,True
,1790.0,2825.0,,0.0,2.0,,1.0,2.0,apartment,2555 17th St,80211,CO,Denver,https://ar.rdcpix.com/df4737cc944e597c102ed4597bd7ef74c-f1857262701od-w480_h360_x2.webp,https://ar.rdcpix.com/df4737cc944e597c102ed4597bd7ef74c-f3202431679od-w480_h360_x2.webp,2555-17th-St_Denver_CO_80211_M11123-00997,True,True
,1690.0,3070.0,,0.0,2.0,,1.0,2.0,apartment,2360 E Evans Ave,80210,CO,Denver,https://ar.rdcpix.com/00f6c38d5520a6b568b1f05850eb0741c-f2728163881od-w480_h360_x2.webp,https://ar.rdcpix.com/00f6c38d5520a6b568b1f05850eb0741c-f4158001718od-w480_h360_x2.webp,2360-E-Evans-Ave_Denver_CO_80210_M15017-63205,True,True
,1491.0,2175.0,,0.0,2.0,,1.0,2.0,apartment,1225 Santa Fe Dr,80204,CO,Denver,https://ar.rdcpix.com/e573906e8a6d6bcb66ee08b1ce118e41c-f3606493721od-w480_h360_x2.webp,https://ar.rdcpix.com/e573906e8a6d6bcb66ee08b1ce118e41c-f1183258136od-w480_h360_x2.webp,1225-Santa-Fe-Dr_Denver_CO_80204_M94695-88211,True,True
,1329.0,1726.0,,1.0,2.0,,1.0,1.0,apartment,1011 Colorado Blvd,80206,CO,Denver,https://ar.rdcpix.com/afafc1b5576d29a4d085d2d57a7f6abbc-f1624849573od-w480_h360_x2.webp,https://ar.rdcpix.com/afafc1b5576d29a4d085d2d57a7f6abbc-f2629548440od-w480_h360_x2.webp,1011-Colorado-Blvd_Denver_CO_80206_M24267-55686,True,True
,1450.0,2120.0,,1.0,2.0,,1.0,2.0,apartment,9403 Cadmium Vw,80920,CO,Colorado Springs,https://ar.rdcpix.com/1f313e452e897db68116c9a2080e8436c-f317149148od-w480_h360_x2.webp,https://ar.rdcpix.com/1f313e452e897db68116c9a2080e8436c-f2763332084od-w480_h360_x2.webp,9403-Cadmium-Vw_Colorado-Springs_CO_80920_M12776-84468,True,True
,1775.0,2300.0,,1.0,2.0,,1.0,2.0,apartment,300 S Lafayette St,80209,CO,Denver,https://ar.rdcpix.com/db5cac855314e17cdb0c0c55f8c85a71c-f1840824554od-w480_h360_x2.webp,https://ar.rdcpix.com/db5cac855314e17cdb0c0c55f8c85a71c-f909074661od-w480_h360_x2.webp,300-S-Lafayette-St_Denver_CO_80209_M17653-68145,True,True
,1321.0,1724.0,,1.0,2.0,,1.0,1.0,apartment,33 N Pearl St,80203,CO,Denver,https://ar.rdcpix.com/381309cb5f35816eca41a77ce34d0e21c-f434911236od-w480_h360_x2.webp,https://ar.rdcpix.com/381309cb5f35816eca41a77ce34d0e21c-f1504263733od-w480_h360_x2.webp,33-N-Pearl-St_Denver_CO_80203_M96913-05081,True,True
,1251.0,1319.0,,0.0,1.0,,1.0,1.0,apartment,1443 Elizabeth St,80206,CO,Denver,https://ar.rdcpix.com/109ab5f11be663ccf26935d7577184e6c-f1281423107od-w480_h360_x2.webp,https://ar.rdcpix.com/109ab5f11be663ccf26935d7577184e6c-f4180509320od-w480_h360_x2.webp,1443-Elizabeth-St_Denver_CO_80206_M25149-20303,True,True
,1220.0,1655.0,,1.0,2.0,,1.0,2.0,apartment,830 Vindicator Dr,80919,CO,Colorado Springs,https://ar.rdcpix.com/ec8489fb15f4da852b687ec1b3936c69c-f1784833858od-w480_h360_x2.webp,https://ar.rdcpix.com/ec8489fb15f4da852b687ec1b3936c69c-f8427097od-w480_h360_x2.webp,830-Vindicator-Dr_Colorado-Springs_CO_80919_M22042-34904,True,True
,1693.0,2486.0,,1.0,3.0,,1.0,2.0,apartment,1212 Raintree Dr,80526,CO,Fort Collins,https://ar.rdcpix.com/7a6d5962c6b535ed57bc9618cfb8e2b5c-f1831904662od-w480_h360_x2.webp,https://ar.rdcpix.com/7a6d5962c6b535ed57bc9618cfb8e2b5c-f535186137od-w480_h360_x2.webp,1212-Raintree-Dr_Fort-Collins_CO_80526_M23437-46091,True,True
,1395.0,1995.0,,1.0,3.0,,1.0,2.0,apartment,4675 Templeton Park Cir,80917,CO,Colorado Springs,https://ar.rdcpix.com/5296f24769330510878fd81295ea5c37c-f2946446904od-w480_h360_x2.webp,https://ar.rdcpix.com/5296f24769330510878fd81295ea5c37c-f4079650780od-w480_h360_x2.webp,4675-Templeton-Park-Cir_Colorado-Springs_CO_80917_M16831-20653,True,True
,1340.0,2680.0,,0.0,2.0,,1.0,1.0,apartment,901 N Sherman St,80203,CO,Denver,https://ar.rdcpix.com/6540c599ac840f455a463d1f39d87841c-f2176361753od-w480_h360_x2.webp,https://ar.rdcpix.com/6540c599ac840f455a463d1f39d87841c-f4264106617od-w480_h360_x2.webp,901-N-Sherman-St_Denver_CO_80203_M14909-01849,True,True
,1560.0,2575.0,,1.0,3.0,,1.0,2.0,apartment,4986 Amarosa Hts,80920,CO,Colorado Springs,https://ar.rdcpix.com/a741c944fb924f0c32b43c599a1b415ac-f3349761643od-w480_h360_x2.webp,https://ar.rdcpix.com/a741c944fb924f0c32b43c599a1b415ac-f3163535420od-w480_h360_x2.webp,4986-Amarosa-Hts_Colorado-Springs_CO_80920_M27645-81725,True,True
,1250.0,1475.0,,0.0,2.0,,1.0,2.0,apartment,2827 E Pikes Peak Ave,80909,CO,Colorado Springs,https://ar.rdcpix.com/aeb9c1e823a3964c7176cd7abd27e54ac-f3026006496od-w480_h360_x2.webp,https://ar.rdcpix.com/aeb9c1e823a3964c7176cd7abd27e54ac-f1356571708od-w480_h360_x2.webp,2833-E-Pikes-Peak-Ave_Colorado-Springs_CO_80909_M15394-12876,True,True
,1610.0,1675.0,,2.0,2.0,,1.0,2.0,apartment,145 W Cheyenne Rd,80906,CO,Colorado Springs,https://ar.rdcpix.com/de42126516ba8dfe877a75eebc72a11ec-f4105767168od-w480_h360_x2.webp,https://ar.rdcpix.com/de42126516ba8dfe877a75eebc72a11ec-f2562426047od-w480_h360_x2.webp,145-W-Cheyenne-Rd_Colorado-Springs_CO_80906_M22044-95766,True,True
,2175.0,2175.0,,2.0,2.0,,1.0,1.0,apartment,958 N Lincoln St,80203,CO,Denver,https://ar.rdcpix.com/d57a15fbd9c8eb6e3136a2747017b052c-f166357627od-w480_h360_x2.webp,https://ar.rdcpix.com/d57a15fbd9c8eb6e3136a2747017b052c-f1848214661od-w480_h360_x2.webp,958-N-Lincoln-St_Denver_CO_80203_M95260-41996,True,True
,1000.0,1395.0,,1.0,2.0,,1.0,1.0,apartment,2925 Tremont St,80907,CO,Colorado Springs,https://ar.rdcpix.com/7cc04b67124b8a8bcbeb732c165fac22c-f2171419103od-w480_h360_x2.webp,https://ar.rdcpix.com/7cc04b67124b8a8bcbeb732c165fac22c-f3501819306od-w480_h360_x2.webp,2925-Tremont-St_Colorado-Springs_CO_80907_M24675-99341,True,True
,1694.0,4247.0,,1.0,3.0,,1.0,2.0,apartment,1755 S Beeler St,80247,CO,Denver,https://ar.rdcpix.com/2ebec744e30a6df36708bdc12003ffaec-f873919009od-w480_h360_x2.webp,https://ar.rdcpix.com/2ebec744e30a6df36708bdc12003ffaec-f931680726od-w480_h360_x2.webp,1755-S-Beeler-St_Denver_CO_80247_M22248-95003,True,True
,1925.0,2930.0,,1.0,2.0,,1.0,2.0,apartment,2749 Walnut St,80205,CO,Denver,https://ar.rdcpix.com/e20d04dbc5fdd74a076764657a184fc8c-f3679602314od-w480_h360_x2.webp,https://ar.rdcpix.com/e20d04dbc5fdd74a076764657a184fc8c-f3317470072od-w480_h360_x2.webp,2749-Walnut-St_Denver_CO_80205_M15295-41342,True,True
,1145.0,1145.0,,1.0,2.0,,1.0,1.0,apartment,2414 Tremont St,80907,CO,Colorado Springs,https://ar.rdcpix.com/9a0074a7b9631091473b5e42a6b1401ec-f382024021od-w480_h360_x2.webp,https://ar.rdcpix.com/9a0074a7b9631091473b5e42a6b1401ec-f1520354748od-w480_h360_x2.webp,2414-Tremont-St_Colorado-Springs_CO_80907_M18712-03422,True,True
,1665.0,2031.0,,1.0,3.0,,1.0,1.0,apartment,3893 Westmeadow Dr,80906,CO,Colorado Springs,https://ar.rdcpix.com/886f5f50432f68653187065865746ddbc-f1451888793od-w480_h360_x2.webp,https://ar.rdcpix.com/886f5f50432f68653187065865746ddbc-f1925099793od-w480_h360_x2.webp,3893-Westmeadow-Dr_Colorado-Springs_CO_80906_M26873-68345,True,True
,1130.0,1280.0,,1.0,2.0,,1.0,1.0,apartment,3940 Harmony Dr,80917,CO,Colorado Springs,https://ar.rdcpix.com/02b4c4b21fa7a377932a1ed03cdea097c-f189083192od-w480_h360_x2.webp,https://ar.rdcpix.com/02b4c4b21fa7a377932a1ed03cdea097c-f462194719od-w480_h360_x2.webp,3940-Harmony-Dr_Colorado-Springs_CO_80917_M22027-44267,True,True
,1617.0,2299.0,,1.0,3.0,,1.0,2.0,apartment,1721 Telstar Dr,80920,CO,Colorado Springs,https://ar.rdcpix.com/04bb39d1aa64ca6a8873380441ae0fe4c-f3693318784od-w480_h360_x2.webp,https://ar.rdcpix.com/04bb39d1aa64ca6a8873380441ae0fe4c-f2590907988od-w480_h360_x2.webp,1721-Telstar-Dr_Colorado-Springs_CO_80920_M91904-95687,True,True
,1230.0,1585.0,,1.0,2.0,,1.0,2.0,apartment,1510 Gatehouse Cir S,80904,CO,Colorado Springs,https://ar.rdcpix.com/fd14f59692f9356c5de53aa66c289581c-f319474685od-w480_h360_x2.webp,https://ar.rdcpix.com/fd14f59692f9356c5de53aa66c289581c-f3183451886od-w480_h360_x2.webp,1510-Gatehouse-Cir-S_Colorado-Springs_CO_80904_M18784-08009,True,True
,1245.0,1620.0,,1.0,2.0,,1.0,2.0,apartment,2505 E Pikes Peak Ave,80909,CO,Colorado Springs,https://ar.rdcpix.com/c47658dcef4c4d8b70cd4e9f96c7fbeec-f1830461190od-w480_h360_x2.webp,https://ar.rdcpix.com/c47658dcef4c4d8b70cd4e9f96c7fbeec-f3142813236od-w480_h360_x2.webp,2505-E-Pikes-Peak-Ave_Colorado-Springs_CO_80909_M22030-79660,True,True
,1761.0,2122.0,,1.0,2.0,,1.0,2.0,apartment,4675 Alta Pt,80918,CO,Colorado Springs,https://ar.rdcpix.com/a949941f12658046c934691a4a13aae8c-f2505726191od-w480_h360_x2.webp,https://ar.rdcpix.com/a949941f12658046c934691a4a13aae8c-f2071973476od-w480_h360_x2.webp,4675-Alta-Pt_Colorado-Springs_CO_80918_M23662-57166,True,True
,2719.0,3732.0,,1.0,2.0,,1.0,2.0,apartment,3200 Bluff St,80301,CO,Boulder,https://ar.rdcpix.com/f100f1f5995166df357a4a4887b5f95ac-f4259502568od-w480_h360_x2.webp,https://ar.rdcpix.com/f100f1f5995166df357a4a4887b5f95ac-f678302753od-w480_h360_x2.webp,3200-Bluff-St_Boulder_CO_80301_M96578-72569,True,True
,1483.0,1907.0,,1.0,2.0,,1.0,2.0,apartment,4085 Westmeadow Dr,80906,CO,Colorado Springs,https://ar.rdcpix.com/878135ab6a1372f6d449d36c5865d9a7c-f455285070od-w480_h360_x2.webp,https://ar.rdcpix.com/878135ab6a1372f6d449d36c5865d9a7c-f2420845943od-w480_h360_x2.webp,4085-Westmeadow-Dr_Colorado-Springs_CO_80906_M18192-87348,True,True
,1615.0,1890.0,,2.0,2.0,,1.0,1.0,apartment,2811 Upper Vickers Vw,80918,CO,Colorado Springs,https://ar.rdcpix.com/2b76b54c885455258fef9917fe867e3fc-f4282150563od-w480_h360_x2.webp,https://ar.rdcpix.com/2b76b54c885455258fef9917fe867e3fc-f2206752643od-w480_h360_x2.webp,2811-Upper-Vickers-Vw_Colorado-Springs_CO_80918_M25643-32740,True,True
,1311.0,2340.0,,1.0,3.0,,1.0,2.0,apartment,3190 W 14th Ave,80204,CO,Denver,https://ar.rdcpix.com/08c6d6777669c7399f79206db16a4470c-f853462879od-w480_h360_x2.webp,https://ar.rdcpix.com/08c6d6777669c7399f79206db16a4470c-f210267312od-w480_h360_x2.webp,3190-W-14th-Ave_Denver_CO_80204_M29197-20609,True,True
,1770.0,1770.0,,2.0,3.0,,1.5,1.5,apartment,6633 Palace Dr,80918,CO,Colorado Springs,https://ar.rdcpix.com/a6b447caf7ae54366d759201b33ad0e1c-f1894270205od-w480_h360_x2.webp,https://ar.rdcpix.com/a6b447caf7ae54366d759201b33ad0e1c-f3095151159od-w480_h360_x2.webp,6633-Palace-Dr_Colorado-Springs_CO_80918_M22035-64117,True,True
,1599.0,3169.0,,0.0,2.0,,0.0,2.0,apartment,1910 S Josephine St,80210,CO,Denver,https://ar.rdcpix.com/838b0cbf8c0f53bde55663f3b01bde09c-f4114137502od-w480_h360_x2.webp,https://ar.rdcpix.com/838b0cbf8c0f53bde55663f3b01bde09c-f1989104082od-w480_h360_x2.webp,1955-1956-S-Josephine-St_Denver_CO_80210_M15301-00332,True,True
,1716.0,3027.0,,0.0,2.0,,1.0,2.0,apartment,2840 Blake St,80205,CO,Denver,https://ar.rdcpix.com/960840f5e550bbfde45081e67e4f098ac-f90897534od-w480_h360_x2.webp,https://ar.rdcpix.com/960840f5e550bbfde45081e67e4f098ac-f2483692623od-w480_h360_x2.webp,2840-Blake-St_Denver_CO_80205_M10746-51359,True,True
,1233.0,1322.0,,0.0,1.0,,1.0,1.0,apartment,136 S Pennsylvania St,80209,CO,Denver,https://ar.rdcpix.com/01ed0047993ac87bb3deba4ac3ff8a94c-f3281867169od-w480_h360_x2.webp,https://ar.rdcpix.com/01ed0047993ac87bb3deba4ac3ff8a94c-f3510818268od-w480_h360_x2.webp,136-S-Pennsylvania-St_Denver_CO_80209_M14046-72985,True,True
,2150.0,3725.0,,0.0,2.0,,1.0,2.0,apartment,400 N Grant St,80203,CO,Denver,https://ar.rdcpix.com/a549535021638eaf9809588804319801c-f4257134248od-w480_h360_x2.webp,https://ar.rdcpix.com/a549535021638eaf9809588804319801c-f1190288770od-w480_h360_x2.webp,400-N-Grant-St_Denver_CO_80203_M90566-99488,True,True
,2383.0,9797.0,,0.0,3.0,,0.0,2.0,apartment,180 Madison St,80206,CO,Denver,https://ar.rdcpix.com/283cae070be1861ad6dcf97e3127dd9ac-f2507674318od-w480_h360_x2.webp,https://ar.rdcpix.com/283cae070be1861ad6dcf97e3127dd9ac-f932771232od-w480_h360_x2.webp,180-Madison-St_Denver_CO_80206_M96786-40740,True,True
,1575.0,1575.0,,0.0,0.0,,1.0,1.0,apartment,555 Airport Creek Pt,80916,CO,Colorado Springs,https://ar.rdcpix.com/09624b8d8f4129669eb1a890bb612462c-f3367020212od-w480_h360_x2.webp,https://ar.rdcpix.com/09624b8d8f4129669eb1a890bb612462c-f2736763385od-w480_h360_x2.webp,555-Airport-Creek-Pt_Colorado-Springs_CO_80916_M99280-11606,False,False
,1575.0,1575.0,,0.0,0.0,,1.0,1.0,apartment,3350 N Chestnut St,80907,CO,Colorado Springs,https://ar.rdcpix.com/5c37b247df445471739feb4699b7640ac-f2198630874od-w480_h360_x2.webp,https://ar.rdcpix.com/5c37b247df445471739feb4699b7640ac-f1241865527od-w480_h360_x2.webp,3350-N-Chestnut-St_Colorado-Springs_CO_80907_M99086-70578,False,False
,1890.0,1890.0,,0.0,0.0,,1.0,1.0,apartment,9604 E Easter Ave,80112,CO,Englewood,https://ar.rdcpix.com/9d7a19cb0aebee33fa93f9c28dedfee1c-f1673473229od-w480_h360_x2.webp,https://ar.rdcpix.com/9d7a19cb0aebee33fa93f9c28dedfee1c-f1130627052od-w480_h360_x2.webp,9604-E-Easter-Ave_Centennial_CO_80112_M22507-05290,True,True
,1575.0,1575.0,,0.0,3.0,,1.0,1.0,apartment,3129 W Arkansas Ave,80219,CO,Denver,https://ar.rdcpix.com/64de3b57294e48dd6c2eec84d4cade3dc-f2787057371od-w480_h360_x2.webp,https://ar.rdcpix.com/64de3b57294e48dd6c2eec84d4cade3dc-f3020870536od-w480_h360_x2.webp,3129-W-Arkansas-Ave_Denver_CO_80219_M20530-61437,True,True
,1820.0,1820.0,,0.0,0.0,,1.0,1.0,apartment,13253 E Briarwood Ave,80112,CO,Centennial,https://ar.rdcpix.com/9ded81a8af97a15a9a55661b35af8745c-f295302964od-w480_h360_x2.webp,https://ar.rdcpix.com/9ded81a8af97a15a9a55661b35af8745c-f2294146624od-w480_h360_x2.webp,13253-E-Briarwood-Ave_Centennial_CO_80112_M97151-02686,False,False
,1687.0,1687.0,,0.0,0.0,,1.0,1.0,apartment,9650 E Geddes Ave,80112,CO,Englewood,https://ar.rdcpix.com/5556f29b6691fbc809132bff8285b905c-f3036778od-w480_h360_x2.webp,https://ar.rdcpix.com/5556f29b6691fbc809132bff8285b905c-f1331183527od-w480_h360_x2.webp,9650-E-Geddes-Ave_Englewood_CO_80112_M22509-28885,True,True
,1722.0,1722.0,,0.0,0.0,,1.0,1.0,apartment,9253 E Costilla Ave,80112,CO,Greenwood Village,https://ar.rdcpix.com/2dc3784c7f39aec7a145a47955e19da0c-f2289225063od-w480_h360_x2.webp,https://ar.rdcpix.com/2dc3784c7f39aec7a145a47955e19da0c-f2383071183od-w480_h360_x2.webp,9253-E-Costilla-Ave_Greenwood-Village_CO_80112_M22507-42556,True,True
,1605.0,2275.0,,1.0,3.0,,1.0,2.0,apartment,2645 Akers Dr,80922,CO,Colorado Springs,https://ar.rdcpix.com/85a9440f2f5c5fb4c6f3bf4c1b71ac2ac-f2077340322od-w480_h360_x2.webp,https://ar.rdcpix.com/85a9440f2f5c5fb4c6f3bf4c1b71ac2ac-f361009413od-w480_h360_x2.webp,2645-Akers-Dr_Colorado-Springs_CO_80922_M95699-24983,True,True
,1806.0,1806.0,,0.0,0.0,,1.0,1.0,apartment,4444 Leetsdale Dr,80246,CO,Glendale,https://ar.rdcpix.com/f4574cc422d3bcb034fec4ed82a7de5dc-f4179298965od-w480_h360_x2.webp,https://ar.rdcpix.com/f4574cc422d3bcb034fec4ed82a7de5dc-f2335196083od-w480_h360_x2.webp,4444-Leetsdale-Dr_Glendale_CO_80246_M22508-17088,True,True
,1235.0,1235.0,,1.0,1.0,,1.0,1.0,apartment,1220 N Emerson St,80218,CO,Denver,https://ar.rdcpix.com/1697255309f30aa93a245f0c8afc76cfc-f3040303551od-w480_h360_x2.webp,https://ar.rdcpix.com/1697255309f30aa93a245f0c8afc76cfc-f1283799054od-w480_h360_x2.webp,1220-N-Emerson-St_Denver_CO_80218_M98614-26939,False,False
,1793.0,1793.0,,0.0,3.0,,1.0,2.0,apartment,745 E South Boulder Rd,80027,CO,Louisville,https://ar.rdcpix.com/f818f44203515dc97967a4e98374d0c1c-f3979389852od-w480_h360_x2.webp,https://ar.rdcpix.com/f818f44203515dc97967a4e98374d0c1c-f3415865982od-w480_h360_x2.webp,707-E-South-Boulder-Rd_Louisville_CO_80027_M29298-02345,True,True
,994.0,1154.0,,0.0,2.0,,1.0,1.0,apartment,2713 Arlington Dr,80910,CO,Colorado Springs,https://ar.rdcpix.com/fcf7acbfbb9604d22728447e072f6c2bc-f4114329912od-w480_h360_x2.webp,https://ar.rdcpix.com/fcf7acbfbb9604d22728447e072f6c2bc-f2467809511od-w480_h360_x2.webp,2713-Arlington-Dr_Colorado-Springs_CO_80910_M17980-08495,True,True
,1725.0,2344.0,,1.0,3.0,,1.0,2.0,apartment,22025 E 7th Ave,80018,CO,Aurora,https://ar.rdcpix.com/c4463c1aa1add4ec92c56009723078c5c-f3483048415od-w480_h360_x2.webp,https://ar.rdcpix.com/c4463c1aa1add4ec92c56009723078c5c-f3904756648od-w480_h360_x2.webp,22025-E-7th-Ave_Aurora_CO_80018_M96510-65928,True,True
,1429.0,2799.0,,0.0,2.0,,1.0,2.0,apartment,13650 E Colfax Ave,80011,CO,Aurora,https://ar.rdcpix.com/96cb71968656c8c1476c1fa440e07298c-f2572214857od-w480_h360_x2.webp,https://ar.rdcpix.com/96cb71968656c8c1476c1fa440e07298c-f1376016267od-w480_h360_x2.webp,13650-E-Colfax-Ave_Aurora_CO_80011_M12973-96043,True,True
,2209.0,2209.0,,0.0,2.0,,1.0,2.0,apartment,4400 E Mississippi Ave,80246,CO,Denver,https://ar.rdcpix.com/791aef8a980b18bb5d6a22d6dff4339bc-f3121843257od-w480_h360_x2.webp,https://ar.rdcpix.com/791aef8a980b18bb5d6a22d6dff4339bc-f1039954553od-w480_h360_x2.webp,4400-E-Mississippi-Ave_Denver_CO_80246_M14086-90948,True,True
,1450.0,1995.0,,0.0,2.0,,1.0,2.0,apartment,453 Van Gordon St,80228,CO,Lakewood,https://ar.rdcpix.com/e48140d0a5b9fe930eba42c158a00ffec-f4290015289od-w480_h360_x2.webp,https://ar.rdcpix.com/e48140d0a5b9fe930eba42c158a00ffec-f3614181796od-w480_h360_x2.webp,453-Van-Gordon-St_Lakewood_CO_80228_M20814-89177,True,True
,1606.0,2123.0,,1.0,3.0,,1.0,2.0,apartment,5520 Woodmen Ridge Vw,80923,CO,Colorado Springs,https://ar.rdcpix.com/bceb94cd644f3e026cb8353515983eddc-f72580035od-w480_h360_x2.webp,https://ar.rdcpix.com/bceb94cd644f3e026cb8353515983eddc-f262203191od-w480_h360_x2.webp,5520-Woodmen-Ridge-Vw_Colorado-Springs_CO_80923_M22945-67304,True,True
,1667.0,2374.0,,0.0,3.0,,1.0,2.0,apartment,11320 New Voyager Hts,80921,CO,Colorado Springs,https://ar.rdcpix.com/ba0589c59510cb7859882d6fcc73a945c-f3401175464od-w480_h360_x2.webp,https://ar.rdcpix.com/ba0589c59510cb7859882d6fcc73a945c-f2142735654od-w480_h360_x2.webp,11320-New-Voyager-Hts_Colorado-Springs_CO_80921_M16672-93049,True,True
,1600.0,2415.0,,1.0,3.0,,1.0,2.0,apartment,7259 Ascent Way,80923,CO,Colorado Springs,https://ar.rdcpix.com/b5dad62f85c93bb7e981b7dd0fcf4339c-f2669341871od-w480_h360_x2.webp,https://ar.rdcpix.com/b5dad62f85c93bb7e981b7dd0fcf4339c-f1242415845od-w480_h360_x2.webp,7259-Ascent-Vw_Colorado-Springs_CO_80923_M91957-83793,True,True
,1719.0,2409.0,,0.0,2.0,,1.0,2.0,apartment,3455 Table Mesa Dr,80305,CO,Boulder,https://ar.rdcpix.com/dd84d7e475052cb5e5617cd1e9ec518ec-f1650493920od-w480_h360_x2.webp,https://ar.rdcpix.com/dd84d7e475052cb5e5617cd1e9ec518ec-f2100303451od-w480_h360_x2.webp,3455-Table-Mesa-Dr_Boulder_CO_80305_M16823-02359,True,True
,1489.0,2229.0,,0.0,1.0,,1.0,1.0,apartment,10177 Station Way,80124,CO,Lone Tree,https://ar.rdcpix.com/ab7fd94a0728505955b7daefc9e7cb18c-f3332200270od-w480_h360_x2.webp,https://ar.rdcpix.com/ab7fd94a0728505955b7daefc9e7cb18c-f3130780437od-w480_h360_x2.webp,10177-Station-Way_Littleton_CO_80124_M20347-62726,True,True
1647.0,,,0.0,,,1.0,,,apartment,11320 New Voyager Hts # 10-212,80921,CO,Colorado Springs,https://ap.rdcpix.com/dff9bbc346d189533585c497021735d1l-m3236740168od-w480_h360_x2.webp,https://ap.rdcpix.com/dff9bbc346d189533585c497021735d1l-m3517502445od-w480_h360_x2.webp,11320-New-Voyager-Hts-10-212_Colorado-Springs_CO_80921_M95555-55066,True,True
998.0,,,0.0,,,1.0,,,apartment,3040 Mallard Dr # 3122-201,80910,CO,Colorado Springs,https://ap.rdcpix.com/3508425e47ba54ceecf3e2390617bd59l-m544751459od-w480_h360_x2.webp,https://ap.rdcpix.com/3508425e47ba54ceecf3e2390617bd59l-m889388906od-w480_h360_x2.webp,3040-Mallard-Dr-3122-201_Colorado-Springs_CO_80910_M98989-19957,True,True
998.0,,,0.0,,,1.0,,,apartment,3040 Mallard Dr # 3122-301,80910,CO,Colorado Springs,https://ap.rdcpix.com/9b2e0e58b0f944ede2f12be6a0b3f5b2l-m544751459od-w480_h360_x2.webp,https://ap.rdcpix.com/9b2e0e58b0f944ede2f12be6a0b3f5b2l-m889388906od-w480_h360_x2.webp,3040-Mallard-Dr-3122-301_Colorado-Springs_CO_80910_M91371-58294,True,True
999.0,,,0.0,,,1.0,,,apartment,3125 Sinton Rd # Aucmpt,80907,CO,Colorado Springs,https://ap.rdcpix.com/b7426e3c034018681fbc745abd8fb4d5l-m4075125152od-w480_h360_x2.webp,https://ap.rdcpix.com/b7426e3c034018681fbc745abd8fb4d5l-m3473106305od-w480_h360_x2.webp,3125-Sinton-Rd-Aucmpt_Colorado-Springs_CO_80907_M99177-60571,True,True
1025.0,,,0.0,,,1.0,,,apartment,3125 Sinton Rd # Aucmqr,80907,CO,Colorado Springs,https://ap.rdcpix.com/2be94afcd3ea721088137cc3e69b9181l-m4075125152od-w480_h360_x2.webp,https://ap.rdcpix.com/2be94afcd3ea721088137cc3e69b9181l-m3473106305od-w480_h360_x2.webp,3125-Sinton-Rd-Aucmqr_Colorado-Springs_CO_80907_M96211-07271,True,True
